iris,com,libcom,taux_pauvrete,revenu_median,annee
132120301,13212,Marseille 12e Arrondissement,,22898.0,2014
132120302,13212,Marseille 12e Arrondissement,,24122.0,2014
132120303,13212,Marseille 12e Arrondissement,8.799705449189986,24740.0,2014
132120304,13212,Marseille 12e Arrondissement,19.12745628267532,17397.0,2014
132120305,13212,Marseille 12e Arrondissement,8.478394429653902,23317.222222222223,2014
132120401,13212,Marseille 12e Arrondissement,,24493.0,2014
132120402,13212,Marseille 12e Arrondissement,9.345794392523365,25033.913043478264,2014
132120403,13212,Marseille 12e Arrondissement,,27625.33333333333,2014
132120404,13212,Marseille 12e Arrondissement,17.750677506775066,18187.333333333336,2014
132120405,13212,Marseille 12e Arrondissement,,21292.0,2014
132120406,13212,Marseille 12e Arrondissement,,25180.916666666664,2014
132120501,13212,Marseille 12e Arrondissement,16.557544012803724,20850.95238095238,2014
132120601,13212,Marseille 12e Arrondissement,,23000.4,2014
132120602,13212,Marseille 12e Arrondissement,8.71369294605809,25053.0,2014
132120603,13212,Marseille 12e Arrondissement,9.655561829474872,23237.454545454544,2014
132120604,13212,Marseille 12e Arrondissement,12.272902976420564,22272.5,2014
132120701,13212,Marseille 12e Arrondissement,7.570093457943925,24997.0,2014
132120702,13212,Marseille 12e Arrondissement,7.780063587058164,25564.666666666668,2014
132130102,13213,Marseille 13e Arrondissement,,23882.85714285714,2014
132130103,13213,Marseille 13e Arrondissement,10.38188130269466,23240.666666666668,2014
132130201,13213,Marseille 13e Arrondissement,11.844423363599404,21099.09090909091,2014
132130202,13213,Marseille 13e Arrondissement,25.744514106583072,17281.0,2014
132130301,13213,Marseille 13e Arrondissement,60.18685461399771,11022.0,2014
132130302,13213,Marseille 13e Arrondissement,27.193271767810028,16560.666666666668,2014
132130303,13213,Marseille 13e Arrondissement,31.23644251626898,15577.179487179488,2014
132130401,13213,Marseille 13e Arrondissement,,27574.242424242424,2014
132130501,13213,Marseille 13e Arrondissement,,24851.58695652174,2014
132130601,13213,Marseille 13e Arrondissement,25.466110989252027,17985.0,2014
132130602,13213,Marseille 13e Arrondissement,,17918.26086956522,2014
132130603,13213,Marseille 13e Arrondissement,,17346.0,2014
132130604,13213,Marseille 13e Arrondissement,22.92926636865632,17714.615384615383,2014
132130605,13213,Marseille 13e Arrondissement,17.472183588317108,21396.666666666668,2014
132130607,13213,Marseille 13e Arrondissement,26.08695652173913,17317.619047619046,2014
132130701,13213,Marseille 13e Arrondissement,,25553.6,2014
132130802,13213,Marseille 13e Arrondissement,44.31784983932224,12983.076923076922,2014
132130803,13213,Marseille 13e Arrondissement,44.10701373825018,12974.5,2014
132130804,13213,Marseille 13e Arrondissement,21.11128801146314,17365.0,2014
132130805,13213,Marseille 13e Arrondissement,28.63303956497281,16430.0,2014
132130806,13213,Marseille 13e Arrondissement,59.06265539532571,11393.684210526317,2014
132130901,13213,Marseille 13e Arrondissement,59.62530545750747,11177.407407407409,2014
132130902,13213,Marseille 13e Arrondissement,34.59725353556057,14998.461538461535,2014
132130903,13213,Marseille 13e Arrondissement,14.178525226390686,19255.5,2014
132130904,13213,Marseille 13e Arrondissement,18.121460652216363,20716.129032258064,2014
132131001,13213,Marseille 13e Arrondissement,57.29021466406468,11363.529411764706,2014
132131002,13213,Marseille 13e Arrondissement,12.512532584720274,20448.0,2014
132131003,13213,Marseille 13e Arrondissement,19.573901464713718,19061.0,2014
132131004,13213,Marseille 13e Arrondissement,24.86916069005621,17179.13043478261,2014
132131005,13213,Marseille 13e Arrondissement,17.283422459893046,19071.739130434784,2014
132131006,13213,Marseille 13e Arrondissement,55.74406204556471,11410.625,2014
132131101,13213,Marseille 13e Arrondissement,12.9064039408867,19476.666666666668,2014
132131102,13213,Marseille 13e Arrondissement,,13823.72093023256,2014
132131103,13213,Marseille 13e Arrondissement,7.561414020371481,24347.69230769231,2014
132140101,13214,Marseille 14e Arrondissement,45.93123209169055,12853.865384615385,2014
132140102,13214,Marseille 14e Arrondissement,44.80739599383667,12908.666666666666,2014
132140201,13214,Marseille 14e Arrondissement,45.97875569044006,12721.0,2014
132140202,13214,Marseille 14e Arrondissement,33.92941176470588,15105.5,2014
132140203,13214,Marseille 14e Arrondissement,65.7165991902834,10134.666666666666,2014
132140204,13214,Marseille 14e Arrondissement,23.41588935348987,16486.060606060608,2014
132140205,13214,Marseille 14e Arrondissement,27.535509593820084,16475.0,2014
132140301,13214,Marseille 14e Arrondissement,49.02221378393772,12362.14285714286,2014
132140302,13214,Marseille 14e Arrondissement,54.85153144727612,11143.0,2014
132140303,13214,Marseille 14e Arrondissement,43.62085308056872,13128.461538461535,2014
132140401,13214,Marseille 14e Arrondissement,,23790.76923076923,2014
132140402,13214,Marseille 14e Arrondissement,18.617195161817587,19848.666666666668,2014
132140403,13214,Marseille 14e Arrondissement,31.042543244506778,15761.333333333334,2014
132140404,13214,Marseille 14e Arrondissement,35.92474263400781,14301.42857142857,2014
132140502,13214,Marseille 14e Arrondissement,23.557428100384687,17141.11111111111,2014
132140503,13214,Marseille 14e Arrondissement,66.00790513833992,10344.705882352942,2014
132140504,13214,Marseille 14e Arrondissement,59.15317559153176,11484.117647058823,2014
132140505,13214,Marseille 14e Arrondissement,60.02535389816184,10935.555555555557,2014
132140506,13214,Marseille 14e Arrondissement,41.190931439497405,13458.846153846154,2014
132140507,13214,Marseille 14e Arrondissement,46.79907443116082,12724.285714285714,2014
132140601,13214,Marseille 14e Arrondissement,34.1991341991342,15430.0,2014
132140602,13214,Marseille 14e Arrondissement,34.72465034965035,14854.64285714286,2014
132140701,13214,Marseille 14e Arrondissement,18.49612049292561,19396.0,2014
132150101,13215,Marseille 15e Arrondissement,,11116.4,2014
132150102,13215,Marseille 15e Arrondissement,,12414.666666666666,2014
132150103,13215,Marseille 15e Arrondissement,21.36383254208028,18321.0,2014
132150201,13215,Marseille 15e Arrondissement,57.62929649855445,11105.0,2014
132150202,13215,Marseille 15e Arrondissement,20.93617021276596,17740.0,2014
132150301,13215,Marseille 15e Arrondissement,54.62602680501513,11500.333333333332,2014
132150302,13215,Marseille 15e Arrondissement,56.1564809807103,11326.666666666668,2014
132150303,13215,Marseille 15e Arrondissement,35.36779776816215,14195.0,2014
132150401,13215,Marseille 15e Arrondissement,46.579391891891895,12795.153846153846,2014
132150402,13215,Marseille 15e Arrondissement,41.91218399543813,13438.78787878788,2014
132150501,13215,Marseille 15e Arrondissement,71.82919056724027,9473.2,2014
132150601,13215,Marseille 15e Arrondissement,24.683980694093314,16542.333333333332,2014
132150602,13215,Marseille 15e Arrondissement,47.51368613138686,12689.032258064515,2014
132150603,13215,Marseille 15e Arrondissement,,17433.333333333336,2014
132150701,13215,Marseille 15e Arrondissement,57.19030871434154,11469.2,2014
132150702,13215,Marseille 15e Arrondissement,66.18396899857231,10314.285714285714,2014
132150703,13215,Marseille 15e Arrondissement,39.114513981358186,14612.19512195122,2014
132150705,13215,Marseille 15e Arrondissement,30.85888470503855,15740.0,2014
132150801,13215,Marseille 15e Arrondissement,32.64758497316637,15760.666666666666,2014
132150802,13215,Marseille 15e Arrondissement,22.57842912754752,17804.0,2014
132150803,13215,Marseille 15e Arrondissement,31.310155175800432,15104.0,2014
132150901,13215,Marseille 15e Arrondissement,45.09045397656161,13050.5,2014
132150902,13215,Marseille 15e Arrondissement,54.64298276468519,11359.333333333334,2014
132150903,13215,Marseille 15e Arrondissement,32.295046506597444,15539.565217391306,2014
132151001,13215,Marseille 15e Arrondissement,51.36876006441224,12031.333333333334,2014
132151002,13215,Marseille 15e Arrondissement,64.95899203613456,10751.739130434784,2014
132151003,13215,Marseille 15e Arrondissement,13.523994183228307,20439.42857142857,2014
132151101,13215,Marseille 15e Arrondissement,53.90990990990991,11773.076923076922,2014
132151102,13215,Marseille 15e Arrondissement,26.887169911976528,16436.0,2014
132160101,13216,Marseille 16e Arrondissement,15.659422447156892,20555.263157894737,2014
132160102,13216,Marseille 16e Arrondissement,19.330655957161984,18734.4,2014
132160103,13216,Marseille 16e Arrondissement,21.5986860114974,17747.0,2014
132160301,13216,Marseille 16e Arrondissement,31.22800844475721,16250.476190476187,2014
132160302,13216,Marseille 16e Arrondissement,,11710.882352941177,2014
132160401,13216,Marseille 16e Arrondissement,20.755154042158907,17720.5,2014
132160403,13216,Marseille 16e Arrondissement,28.831011508176864,15569.2,2014
140470101,14047,Bayeux,16.58157602663707,19386.206896551725,2014
140470102,14047,Bayeux,14.407527197882974,19592.666666666668,2014
140470201,14047,Bayeux,21.792661905934494,16303.0,2014
140470203,14047,Bayeux,25.17251725172517,15675.0,2014
140470301,14047,Bayeux,18.74285714285714,18377.0,2014
140470302,14047,Bayeux,,22226.666666666668,2014
140470303,14047,Bayeux,11.280412877856968,21080.666666666668,2014
141180101,14118,Caen,13.564993564993566,22441.0,2014
141180102,14118,Caen,17.90641871625675,21112.666666666668,2014
141180201,14118,Caen,11.809754131398629,22056.666666666668,2014
141180202,14118,Caen,,23239.04761904762,2014
141180301,14118,Caen,11.855132881709224,22381.33333333333,2014
141180302,14118,Caen,,20934.0,2014
141180303,14118,Caen,14.326992535516494,18867.33333333333,2014
141180401,14118,Caen,,26568.666666666668,2014
141180501,14118,Caen,,21771.666666666668,2014
141180502,14118,Caen,,25687.5,2014
141180601,14118,Caen,10.616556979563562,22637.61904761905,2014
141180701,14118,Caen,,23187.69230769231,2014
141180702,14118,Caen,,22543.888888888887,2014
141180801,14118,Caen,,20745.0,2014
141180802,14118,Caen,9.65503163911002,21516.666666666668,2014
141180803,14118,Caen,15.40453074433657,19062.0,2014
141180804,14118,Caen,10.219859869533703,22213.46153846154,2014
141180901,14118,Caen,36.75041261690812,14207.0,2014
141180902,14118,Caen,49.50560316413975,12486.666666666666,2014
141180903,14118,Caen,,21367.0,2014
141180904,14118,Caen,39.48863636363637,13484.0,2014
141181001,14118,Caen,12.400681044267875,23272.777777777777,2014
141181101,14118,Caen,11.086797957695111,24839.33333333333,2014
141181102,14118,Caen,,24720.416666666668,2014
141181202,14118,Caen,,25746.666666666664,2014
141181301,14118,Caen,,15752.0,2014
141181401,14118,Caen,38.52258852258853,14015.791666666668,2014
141181402,14118,Caen,11.24546553808948,22830.0,2014
141181403,14118,Caen,37.27891156462585,13913.5,2014
141181501,14118,Caen,32.286866359447004,15707.333333333334,2014
141181502,14118,Caen,14.584543869843111,22221.0,2014
141181503,14118,Caen,13.18843249217167,21606.0,2014
141181601,14118,Caen,,20466.0,2014
141181701,14118,Caen,19.11166718798874,18000.95238095238,2014
141181702,14118,Caen,15.313653136531366,18623.0,2014
141181703,14118,Caen,14.373960560703257,19237.0,2014
141181704,14118,Caen,,22576.666666666668,2014
141181801,14118,Caen,54.16836943195749,11745.384615384615,2014
141181802,14118,Caen,,12731.90476190476,2014
141181901,14118,Caen,47.672193877551024,12486.923076923076,2014
141181902,14118,Caen,13.592233009708735,21354.0,2014
141181903,14118,Caen,34.200343938091144,14673.076923076922,2014
141182002,14118,Caen,,22451.33333333333,2014
141182004,14118,Caen,26.222746022392457,15309.0,2014
141182006,14118,Caen,14.041583594417546,20000.0,2014
141182007,14118,Caen,21.921590281612367,17412.333333333336,2014
143270102,14327,Hérouville-Saint-Clair,13.173106175844234,20441.33333333333,2014
143270103,14327,Hérouville-Saint-Clair,,20163.33333333333,2014
143270201,14327,Hérouville-Saint-Clair,54.865085854456254,11686.875,2014
143270202,14327,Hérouville-Saint-Clair,12.608918503331626,19186.95652173913,2014
143270302,14327,Hérouville-Saint-Clair,34.4206974128234,14476.0,2014
143270401,14327,Hérouville-Saint-Clair,30.541060148310905,15078.0,2014
143270501,14327,Hérouville-Saint-Clair,29.3107060548921,15278.0,2014
143270503,14327,Hérouville-Saint-Clair,,24242.0,2014
143270601,14327,Hérouville-Saint-Clair,20.25796661608498,17310.416666666668,2014
143270602,14327,Hérouville-Saint-Clair,31.006794317479923,14575.333333333334,2014
143410103,14341,Ifs,15.088383838383836,20030.0,2014
143410104,14341,Ifs,12.016823552974165,20364.0,2014
143410106,14341,Ifs,11.76357335386985,20375.0,2014
143410107,14341,Ifs,,17908.571428571428,2014
143660101,14366,Lisieux,20.245950809838032,17470.0,2014
143660102,14366,Lisieux,18.409818569903948,17572.0,2014
143660201,14366,Lisieux,23.47222222222222,16526.666666666668,2014
143660202,14366,Lisieux,13.31795302013423,20219.98809523809,2014
143660301,14366,Lisieux,23.99702823179792,17129.5,2014
143660302,14366,Lisieux,44.77533960292581,12884.583333333334,2014
143660303,14366,Lisieux,34.00841662283009,14702.0,2014
143660304,14366,Lisieux,20.99865047233468,16404.285714285714,2014
143660601,14366,Lisieux,22.76007215874925,17464.5,2014
143660701,14366,Lisieux,21.562689279224717,16942.222222222223,2014
147620101,14762,Vire,12.433527475310203,20010.0,2014
147620102,14762,Vire,14.352665495020505,18840.0,2014
147620103,14762,Vire,16.157388028463792,18399.33333333333,2014
147620201,14762,Vire,23.811279026907485,16811.333333333332,2014
147620202,14762,Vire,29.61128048780488,15132.083333333334,2014
147620301,14762,Vire,,19152.916666666668,2014
150140101,15014,Aurillac,11.054745296977384,21210.666666666668,2014
150140102,15014,Aurillac,28.69166029074216,15870.666666666666,2014
150140103,15014,Aurillac,,21835.0,2014
150140104,15014,Aurillac,14.52462772050401,18229.0,2014
150140105,15014,Aurillac,21.73913043478261,16456.190476190477,2014
150140106,15014,Aurillac,10.450333979745745,20151.33333333333,2014
150140107,15014,Aurillac,9.386617100371748,21732.777777777777,2014
150140108,15014,Aurillac,,21080.0,2014
150140109,15014,Aurillac,,22410.666666666668,2014
150140110,15014,Aurillac,,17715.0,2014
150140111,15014,Aurillac,31.3270698766882,15201.833333333332,2014
150140112,15014,Aurillac,,20632.0,2014
150140113,15014,Aurillac,10.2375296912114,20666.153846153844,2014
160150101,16015,Angoulême,26.355013550135503,17104.833333333336,2014
160150102,16015,Angoulême,12.286121673003802,26122.666666666668,2014
160150201,16015,Angoulême,15.172278778386843,20672.5,2014
160150202,16015,Angoulême,18.68099074903014,21228.75,2014
160150203,16015,Angoulême,13.600282236726056,21025.0,2014
160150301,16015,Angoulême,18.97620475904819,17739.333333333332,2014
160150302,16015,Angoulême,14.381146780478756,19151.33333333333,2014
160150402,16015,Angoulême,14.834885690093142,19926.666666666664,2014
160150403,16015,Angoulême,27.42117117117117,15832.0,2014
160150501,16015,Angoulême,36.33391455972101,14666.0,2014
160150502,16015,Angoulême,27.554056734774846,17196.07843137255,2014
160150601,16015,Angoulême,,13192.666666666666,2014
160150602,16015,Angoulême,21.025771880581782,17734.666666666668,2014
160150603,16015,Angoulême,16.169108103096608,19554.0,2014
160150703,16015,Angoulême,49.39700916546069,12407.619047619048,2014
160150704,16015,Angoulême,32.09663503019844,15862.777777777776,2014
160150705,16015,Angoulême,36.70788253477589,14448.90476190476,2014
161020101,16102,Cognac,,14728.57142857143,2014
161020102,16102,Cognac,9.19261607309342,21313.5,2014
161020201,16102,Cognac,19.37440758293839,18863.5,2014
161020202,16102,Cognac,14.376926464112728,21882.0,2014
161020203,16102,Cognac,,19287.777777777777,2014
161020301,16102,Cognac,14.253670473083195,19308.8,2014
161020302,16102,Cognac,17.686424474187383,19085.0,2014
172990101,17299,Rochefort,22.97449362340585,16862.666666666668,2014
172990102,17299,Rochefort,32.027699632114256,14505.238095238095,2014
172990201,17299,Rochefort,16.463138851198554,18691.0,2014
172990202,17299,Rochefort,14.313725490196076,20098.33333333333,2014
172990203,17299,Rochefort,14.1656050955414,19046.0,2014
172990204,17299,Rochefort,12.009237875288685,20531.0,2014
172990301,17299,Rochefort,22.53922967189729,16974.285714285714,2014
172990302,17299,Rochefort,,20610.0,2014
172990401,17299,Rochefort,18.87425149700599,17444.666666666668,2014
172990402,17299,Rochefort,,17980.0,2014
173000101,17300,La Rochelle,16.229812020121788,19562.666666666668,2014
173000102,17300,La Rochelle,17.658843732112192,19512.0,2014
173000103,17300,La Rochelle,17.490174059517123,20897.0,2014
173000104,17300,La Rochelle,10.54054054054054,21586.08695652174,2014
173000201,17300,La Rochelle,,28738.0,2014
173000202,17300,La Rochelle,6.74982674982675,31496.5,2014
173000301,17300,La Rochelle,15.942376950780313,19993.33333333333,2014
173000302,17300,La Rochelle,26.32417363600159,15819.23076923077,2014
173000402,17300,La Rochelle,22.605580693815988,17329.2,2014
173000403,17300,La Rochelle,15.181568507781506,19454.444444444445,2014
173000501,17300,La Rochelle,17.547460236018473,17516.666666666664,2014
173000502,17300,La Rochelle,49.82901807523204,12246.875,2014
173000503,17300,La Rochelle,32.403151674326985,14707.391304347828,2014
173000504,17300,La Rochelle,37.66776021473308,13573.448275862069,2014
173000505,17300,La Rochelle,26.50217706821481,15486.666666666666,2014
173000601,17300,La Rochelle,11.73718470301058,20273.541666666668,2014
173000602,17300,La Rochelle,11.683417085427136,20739.833333333336,2014
173000603,17300,La Rochelle,6.206597222222222,26906.0,2014
173000701,17300,La Rochelle,,21674.0,2014
173000702,17300,La Rochelle,9.445498629559353,23378.125,2014
173000703,17300,La Rochelle,,23651.0,2014
173000801,17300,La Rochelle,11.6976683259104,20302.85714285714,2014
173000802,17300,La Rochelle,,21548.666666666668,2014
173000901,17300,La Rochelle,,24077.46031746032,2014
173000902,17300,La Rochelle,,13400.0,2014
173000903,17300,La Rochelle,36.06911447084234,13952.666666666666,2014
173000904,17300,La Rochelle,33.232044198895025,14979.0,2014
173001001,17300,La Rochelle,16.744427164333853,18596.666666666668,2014
173001002,17300,La Rochelle,15.630447414294016,19692.222222222223,2014
173001003,17300,La Rochelle,14.786545924967658,18985.5,2014
173060101,17306,Royan,9.540498442367602,23304.5,2014
173060102,17306,Royan,11.537509284476355,22740.0,2014
173060103,17306,Royan,13.79706152433425,20406.0,2014
173060104,17306,Royan,16.561479869423287,22025.33333333333,2014
173060105,17306,Royan,14.799154334038056,19741.33333333333,2014
173060106,17306,Royan,12.91923000595356,19651.666666666668,2014
173060107,17306,Royan,12.103174603174605,20711.833333333336,2014
173060109,17306,Royan,,16611.53846153846,2014
174150101,17415,Saintes,19.138019497178043,18027.33333333333,2014
174150102,17415,Saintes,13.200934579439252,20121.0,2014
174150201,17415,Saintes,14.294631710362044,18541.0,2014
174150202,17415,Saintes,18.59170609518508,18764.0,2014
174150203,17415,Saintes,12.490869247626003,21497.14285714286,2014
174150301,17415,Saintes,16.695712791913557,19431.32075471698,2014
174150302,17415,Saintes,12.511332728921124,21062.0,2014
174150303,17415,Saintes,9.578107183580387,22237.0,2014
174150401,17415,Saintes,35.15606665102089,14747.083333333334,2014
174150402,17415,Saintes,13.261968480523342,19698.0,2014
174150403,17415,Saintes,,14730.76923076923,2014
180330101,18033,Bourges,15.942989724892277,22328.666666666668,2014
180330102,18033,Bourges,13.899868247694336,20747.3125,2014
180330201,18033,Bourges,11.61262050832603,22501.0,2014
180330202,18033,Bourges,18.34101382488479,19666.0,2014
180330203,18033,Bourges,21.791239921551536,18240.0,2014
180330204,18033,Bourges,13.255592574964304,20446.666666666664,2014
180330205,18033,Bourges,9.024495058014612,23748.09523809524,2014
180330301,18033,Bourges,22.16052498738011,17614.8,2014
180330401,18033,Bourges,34.93525896414343,15126.0,2014
180330402,18033,Bourges,40.719588806396345,13632.64285714286,2014
180330501,18033,Bourges,14.213663457129758,19862.777777777777,2014
180330601,18033,Bourges,10.473313192346426,21095.666666666664,2014
180330602,18033,Bourges,13.785170766236066,21173.07692307692,2014
180330701,18033,Bourges,7.613788487282464,22500.0,2014
180330801,18033,Bourges,8.112067386925471,21320.5,2014
180330901,18033,Bourges,15.190100430416068,21091.0,2014
180330902,18033,Bourges,15.694410544300707,19223.0,2014
180331002,18033,Bourges,50.89766606822263,12087.666666666666,2014
180331004,18033,Bourges,39.58333333333333,14040.5,2014
180331102,18033,Bourges,56.39440286365116,11401.0,2014
180331301,18033,Bourges,7.82620249800691,23140.666666666668,2014
180331302,18033,Bourges,32.05176529714788,15614.444444444443,2014
180331401,18033,Bourges,,24746.190476190477,2014
180331501,18033,Bourges,11.12128745257098,20157.61904761905,2014
181970101,18197,Saint-Amand-Montrond,28.364611260053618,15878.928571428572,2014
181970102,18197,Saint-Amand-Montrond,16.853318765364655,18271.33333333333,2014
181970103,18197,Saint-Amand-Montrond,13.058013765978368,19138.666666666668,2014
181970104,18197,Saint-Amand-Montrond,9.340425531914894,20518.666666666668,2014
182790101,18279,Vierzon,26.21613748907661,16825.0,2014
182790102,18279,Vierzon,37.67939674045244,14427.333333333334,2014
182790201,18279,Vierzon,,16782.69230769231,2014
182790301,18279,Vierzon,19.02533039647577,18006.666666666668,2014
182790401,18279,Vierzon,,19485.0,2014
182790501,18279,Vierzon,10.336262896446314,19430.0,2014
182790502,18279,Vierzon,14.68975468975469,19127.61904761905,2014
182790601,18279,Vierzon,17.209481595683176,18473.888888888887,2014
182790701,18279,Vierzon,19.34653974787754,18686.19047619048,2014
182790801,18279,Vierzon,24.66246624662466,16478.0,2014
182790901,18279,Vierzon,52.93604651162791,11806.76923076923,2014
182791001,18279,Vierzon,30.053942974569743,15306.666666666666,2014
182791101,18279,Vierzon,,20151.0,2014
190310101,19031,Brive-la-Gaillarde,24.04352404352404,16677.0,2014
190310102,19031,Brive-la-Gaillarde,12.06940546057668,20428.0,2014
190310103,19031,Brive-la-Gaillarde,15.88021778584392,20286.0,2014
190310104,19031,Brive-la-Gaillarde,13.72393247269116,20304.0,2014
190310201,19031,Brive-la-Gaillarde,13.375295043273011,19579.0,2014
190310202,19031,Brive-la-Gaillarde,,14201.53846153846,2014
190310203,19031,Brive-la-Gaillarde,17.291120269763958,18504.0,2014
190310301,19031,Brive-la-Gaillarde,,21161.33333333333,2014
190310302,19031,Brive-la-Gaillarde,10.674540086304791,20976.0,2014
190310303,19031,Brive-la-Gaillarde,12.889417360285377,19708.0,2014
190310304,19031,Brive-la-Gaillarde,9.894685280431055,20087.222222222223,2014
190310401,19031,Brive-la-Gaillarde,11.983103601600712,19612.083333333336,2014
190310403,19031,Brive-la-Gaillarde,24.68629961587708,17232.85714285714,2014
190310405,19031,Brive-la-Gaillarde,15.849056603773583,18392.0,2014
190310406,19031,Brive-la-Gaillarde,40.42345276872964,13513.333333333334,2014
190310501,19031,Brive-la-Gaillarde,23.92285597045548,15793.0,2014
190310502,19031,Brive-la-Gaillarde,33.54868481772036,13969.0,2014
190310503,19031,Brive-la-Gaillarde,29.045284107297377,15589.0,2014
190310601,19031,Brive-la-Gaillarde,,15022.666666666666,2014
190310602,19031,Brive-la-Gaillarde,,20315.0,2014
190310603,19031,Brive-la-Gaillarde,13.50943396226415,21173.33333333333,2014
190310701,19031,Brive-la-Gaillarde,16.666666666666664,18332.8,2014
190310702,19031,Brive-la-Gaillarde,7.637474541751528,24250.0,2014
192720101,19272,Tulle,19.15279878971256,18392.777777777777,2014
192720102,19272,Tulle,9.777858703568826,20790.285714285717,2014
192720201,19272,Tulle,20.873652197954108,18269.33333333333,2014
192720202,19272,Tulle,11.604015876721924,20859.33333333333,2014
192720301,19272,Tulle,,16793.277777777777,2014
192720302,19272,Tulle,19.0410199556541,19147.391304347828,2014
192720303,19272,Tulle,,20599.944444444445,2014
192750101,19275,Ussel,17.69249937702467,17931.875,2014
192750102,19275,Ussel,11.27663976825988,19524.78260869565,2014
192750201,19275,Ussel,17.661027010982487,19218.0,2014
192750202,19275,Ussel,17.17032967032967,18662.333333333336,2014
192750203,19275,Ussel,12.46208988144472,18782.0,2014
210540102,21054,Beaune,12.900232018561486,20722.222222222223,2014
210540103,21054,Beaune,7.600217667331761,21366.19047619048,2014
210540104,21054,Beaune,17.155463275369844,19275.15151515152,2014
210540105,21054,Beaune,13.146511190520972,19029.444444444445,2014
210540106,21054,Beaune,12.806626314112773,21463.5,2014
210540107,21054,Beaune,27.2436921111466,15387.222222222224,2014
210540108,21054,Beaune,15.664887444882805,21519.0,2014
210540109,21054,Beaune,8.409279204639603,23065.0,2014
210540110,21054,Beaune,,16516.451612903224,2014
211660101,21166,Chenôve,32.686462473696515,14375.0,2014
211660102,21166,Chenôve,24.54912516823688,15474.0,2014
211660103,21166,Chenôve,39.80613893376413,13573.703703703704,2014
211660104,21166,Chenôve,32.30579531442663,14824.615384615385,2014
211660105,21166,Chenôve,11.653188386583588,20654.666666666668,2014
211660106,21166,Chenôve,13.570391872278664,19913.11111111111,2014
211660107,21166,Chenôve,27.114803625377643,16163.89880952381,2014
211710101,21171,Chevigny-Saint-Sauveur,,21730.555555555555,2014
211710102,21171,Chevigny-Saint-Sauveur,8.373480155999083,21862.916666666668,2014
211710103,21171,Chevigny-Saint-Sauveur,12.514332514332516,18803.0,2014
211710104,21171,Chevigny-Saint-Sauveur,,22364.34782608696,2014
212310101,21231,Dijon,21.858611285924063,17428.333333333332,2014
212310102,21231,Dijon,15.732924021488872,22393.0,2014
212310103,21231,Dijon,12.102257274952406,24876.0,2014
212310201,21231,Dijon,11.380077907623818,25861.809523809523,2014
212310202,21231,Dijon,14.183006535947712,22584.166666666668,2014
212310301,21231,Dijon,11.099770349578977,25216.666666666664,2014
212310302,21231,Dijon,11.857065511640496,22355.384615384613,2014
212310303,21231,Dijon,16.6911045943304,19701.0,2014
212310304,21231,Dijon,,22782.0,2014
212310305,21231,Dijon,12.848420493761614,21764.0,2014
212310401,21231,Dijon,19.59841628959276,18278.46153846154,2014
212310402,21231,Dijon,14.115415876456243,21603.888888888887,2014
212310403,21231,Dijon,10.521662245800178,23602.6,2014
212310404,21231,Dijon,13.38010523678276,21382.0,2014
212310501,21231,Dijon,13.881278538812786,19835.0,2014
212310502,21231,Dijon,14.68517794290184,19267.69230769231,2014
212310503,21231,Dijon,10.398036121339644,23486.666666666668,2014
212310701,21231,Dijon,15.845824411134904,19522.14285714286,2014
212310702,21231,Dijon,,20858.0,2014
212310703,21231,Dijon,19.775166070516097,17872.0,2014
212310704,21231,Dijon,14.503569110966904,20004.583333333336,2014
212310801,21231,Dijon,,20647.878787878788,2014
212310802,21231,Dijon,15.430677107323817,19258.0,2014
212310803,21231,Dijon,,27874.33333333333,2014
212310804,21231,Dijon,16.125150421179303,19532.166666666664,2014
212310901,21231,Dijon,14.844533600802407,19138.0,2014
212311001,21231,Dijon,12.985309548793284,21182.0,2014
212311002,21231,Dijon,,22607.222222222223,2014
212311003,21231,Dijon,9.368681195237023,19320.4,2014
212311004,21231,Dijon,9.320695102685624,21071.33333333333,2014
212311005,21231,Dijon,,23383.33333333333,2014
212311006,21231,Dijon,12.746182783801729,19747.5,2014
212311101,21231,Dijon,,28640.952380952374,2014
212311201,21231,Dijon,15.89716684155299,18219.166666666668,2014
212311202,21231,Dijon,43.50877192982456,12961.0,2014
212311203,21231,Dijon,46.45992901176911,12645.263157894737,2014
212311204,21231,Dijon,,17526.666666666668,2014
212311301,21231,Dijon,,21764.0,2014
212311302,21231,Dijon,18.30610203401134,19558.0,2014
212311303,21231,Dijon,,20373.809523809523,2014
212311401,21231,Dijon,9.408644094242472,22616.0,2014
212311402,21231,Dijon,8.51063829787234,25013.277777777777,2014
212311501,21231,Dijon,9.944004634099247,22980.666666666668,2014
212311502,21231,Dijon,,24908.0,2014
212311503,21231,Dijon,,25531.33333333333,2014
212311601,21231,Dijon,10.853307766059444,20902.38095238095,2014
212311602,21231,Dijon,,23114.0,2014
212311603,21231,Dijon,,23423.0,2014
212311604,21231,Dijon,11.817515573470136,21286.0,2014
212311701,21231,Dijon,12.96652558676414,19971.42857142857,2014
212311702,21231,Dijon,10.635123614663256,20382.608695652176,2014
212311703,21231,Dijon,12.27992306554224,19866.0,2014
212311704,21231,Dijon,11.1760775141998,21795.0,2014
212311801,21231,Dijon,20.60156571899464,17181.212121212124,2014
212311802,21231,Dijon,36.51452282157676,13926.0,2014
212311803,21231,Dijon,45.72515666965085,12855.5,2014
