IRIS,pop_2013,pop_2018,evol_pop_pct
341722502,2453.3128442712296,2546.71987553604,3.8073836152990648
341722801,2986.488622674948,2971.08125136542,-0.515902561709003
343010102,2324.8872749903903,2568.731014109,10.48841127661202
343010103,2438.496374507547,2222.58888729292,-8.854123773640199
343010104,1881.6860307641125,1748.68138947729,-7.068375866765198
343010402,2053.6805450304137,2161.46733234128,5.248469026582225
343011201,2135.465475014451,1948.40738110755,-8.759593451429371
352380501,2262.319789019404,2209.72378283513,-2.3248705350834564
352381004,2391.3701833515697,2431.41572628897,1.6745856921773328
352381102,2352.0458821612488,2380.13409486798,1.1942034345401975
352381104,1950.0545951452257,2189.98956889009,12.304013146206083
352381105,1794.7475624800886,1745.30979784083,-2.7545804029923016
352381106,2116.778252101508,2098.45749534664,-0.8655019360993221
352381203,1602.345707078487,1961.45213591653,22.411295343549288
352880101,1631.565289183132,1588.3492066276,-2.648749813571283
352880104,2389.5889975562536,2359.68828770557,-1.2512909074013145
352880203,2186.2917810229787,2390.82583238629,9.355295260160057
352880204,2397.462253808641,2238.94836925173,-6.61173640190137
352880206,2545.512727712973,2408.81874991554,-5.36999781259182
360440101,2143.0560065775794,2123.84417379378,-0.8964690015022203
360440501,3105.0064068059305,2593.25567565591,-16.481471021389936
360440801,2463.306668889973,2667.76384399238,8.30011048500674
360440901,2251.502181174364,2190.49229195059,-2.7097415109743284
360441201,2629.1463362789905,2674.17912369599,1.7128292478665763
360880101,1490.406489109453,1386.01984337708,-7.003904404277394
360880102,1629.133769296333,1527.00809007661,-6.268710473286299
360880103,1992.2273812202468,1971.42268481563,-1.044293266960017
360880104,2647.89112355014,2631.56426569341,-0.6165985342645008
360880105,2400.4025275844037,2056.19077405708,-14.339751336360829
370030101,2819.418639917511,2720.29530499562,-3.515736667073721
370030102,2569.352518529727,2301.68089739044,-10.417862835437553
370030103,2594.693487618325,2673.73830943247,3.046403060374603
370030104,2256.355086434592,2104.76290649947,-6.71845406099899
370030105,3006.180267499845,2892.52258168199,-3.7808007406149646
371220101,2423.058245081902,2727.30335586705,12.556244217516287
371220102,2061.224549479962,2203.1811102075,6.887001261621517
371220201,1784.2807311694382,1845.52095590914,3.4322079294979657
371220701,2205.2345832450105,1953.79008718283,-11.402165464509405
371220702,2654.682339956142,2506.01843861142,-5.600063672671962
371950101,2875.7216824946427,2938.1860287745,2.1721276665991773
371950102,3999.431195554092,3917.93398220564,-2.037720099774365
371950103,1995.727661574116,1895.80053685693,-5.0070521465022555
371950104,1405.1194603771482,1579.07945216292,12.380441428024858
372330101,2358.8371426923827,2735.2266126518,15.956568732413867
372330102,2372.689115354939,2145.34893577217,-9.581540965966806
372330104,1498.947288703465,1590.61782147888,6.1156608685490665
372330106,2504.301260920924,2511.91851681379,0.30416691520831485
372330107,2995.783573851427,3237.38805757305,8.064817693456149
372610401,3150.758491200896,2906.60961783578,-7.748892022252707
372610601,2150.3929668455994,2110.97214975718,-1.8331913141552691
372610602,2615.581624861264,2722.79079429203,4.098865369435845
372611403,1568.5594436597678,1864.82215531412,18.887566732129144
372612001,1994.383578305815,1637.12844237807,-17.913060447039243
380530101,2536.473518049952,2805.14776033182,10.592432381806427
380530201,2904.741356458283,2558.55412982074,-11.918005225072603
380530301,3724.0223840714057,4081.12363212956,9.589127326021663
380530401,2304.655824911797,2179.33445325623,-5.437747810363969
380530403,2199.695497844167,2255.58117251477,2.540609585525555
381510104,3374.2637865877746,3272.93945086762,-3.002857575122153
381510202,3820.6884268158,4232.46960708082,10.777669735508976
381510301,2561.6188219064056,2850.25045015972,11.26754791872231
381510306,2257.21266480756,2225.53158726302,-1.4035486349373794
381510402,6165.168220838164,6046.09025437696,-1.9314633793563463
381690103,1450.3841289624263,1479.2827173463,1.9924782550224895
381690105,1734.823915482455,1718.52434335314,-0.9395519616630432
381690106,1948.7961654704527,1803.98135171705,-7.430988233622848
381690107,1807.467980630572,1867.80978054291,3.3384713067661886
381690108,2203.386445726549,2290.57770193171,3.957147706625319
381850504,2770.5629073437085,2618.46315664225,-5.489850105850325
381850506,2636.187976206349,2649.46601441198,0.5036832853148265
381850507,1996.3457875631143,2083.92432001801,4.3869420318110475
381850603,1569.0159923045778,1215.68752605051,-22.519111850166507
381850604,1761.6576771315265,1435.99466367051,-18.486168890160737
381850605,3016.8651910685235,2632.12344705316,-12.753030700688829
381850607,1485.5208728930832,1704.08625025224,14.713046537912057
381930101,4274.251418448824,4021.4891177522,-5.913603949585966
381930105,3087.2288366222847,3066.68371290646,-0.6654875554447992
381930106,2870.1714424447227,2894.46196946354,0.8463092712722053
381930107,2496.0859622209005,2381.05867700771,-4.608306242419824
383170101,2236.157225635472,2044.6051924485,-8.566125449096573
383170102,2090.260139798517,1971.59248780264,-5.677171455190988
383170104,1844.0841187008523,1791.73642102154,-2.8386827449167984
383170105,2563.566893031643,2478.333786174,-3.3247857541508163
384210101,3566.0944336409143,3727.76154610769,4.533450122399496
384210103,2377.471985325482,2266.84579933434,-4.6531015580398964
384210201,5678.804720563326,5458.37209315598,-3.8816729620785195
384210501,2407.8912703231376,2718.55600735795,12.90194207951596
384210502,3291.467644904872,2973.10486294397,-9.672365531337402
385440101,2149.355061213819,2152.47260117302,0.14504536804822443
385440201,3691.488441674689,3662.72570322737,-0.779163714089004
385440301,2544.172378096243,2270.40295151429,-10.760647703706672
385440303,2258.79094715887,2720.25302385533,20.429605372595084
385440401,3048.9824979124764,2867.58991759632,-5.949282438989045
385530101,2487.1463008955548,2269.441134545,-8.753211110748293
385530104,1688.5807523454216,1770.48548569306,4.850507340787424
385530106,1845.5221447153792,1862.44238945485,0.9168269688836661
385530107,2654.576189777319,2616.61621518698,-1.4299824859622334
385530108,2877.614149822388,2717.56479079634,-5.5618769818714835
385630102,2312.3065851305023,2470.1183751873,6.824864447976786
385630103,2169.083560240272,2269.75356010525,4.6411305544091785
385630104,2703.3725597071257,2700.99726345246,-0.08786418454002076
385630105,2610.8137556946467,2620.92421236,0.3872530793627371
385630106,3050.4143143143456,3272.81419539575,7.29080899069261
391980102,1945.6859559901256,1900.80166854331,-2.306861870932042
391980105,2269.769879121416,2228.83087678695,-1.8036631251055701
391980106,1770.630053581446,1779.16234570361,0.48187887158619436
391980107,2231.385364752261,2155.53749221697,-3.3991382095361233
391980110,2315.635925369387,2379.34356894139,2.7511942993301064
393000101,2257.0137690193915,2321.82450200206,2.87152581310246
393000102,2545.429537049836,2672.78255386533,5.003203387161781
393000106,1858.163791393987,1844.87244949358,-0.7152944192522326
393000107,1901.344166826793,1958.64482334195,3.013691971968857
393000108,2535.054418672896,2293.60785091203,-9.524314980475413
394780101,1968.5981629780515,1639.96749396375,-16.693638914970656
394780102,1703.0763187405162,1683.85435068093,-1.1286615783490772
394780103,1882.695515593732,1591.05556652655,-15.490553127238405
394780104,2304.927741672589,2098.56336559434,-8.953182017259198
400880102,3075.8385732778074,3048.84562207439,-0.8775802292723012
400880103,2689.0312851273075,2644.35802541111,-1.6613142421689098
400880105,2989.1941865480867,2907.07312975618,-2.7472640339482157
400880106,2452.7996115082838,2281.07095868553,-7.00133235577095
400880107,2839.927343348643,3093.50026655803,8.928852486429872
401920101,2071.952780507812,1749.51458133339,-15.562043797899483
401920104,2807.2956761264004,2553.83621208886,-9.028598811054778
401920105,3085.8343511913736,3073.31644948917,-0.40565695619309006
401920106,3221.01693965118,3393.49782421907,5.354858040161958
401920107,3190.266741119342,2904.98548777658,-8.942238266969104
410180101,3147.49862447664,3241.83947841269,2.9973278845113693
410180102,961.2765254692264,1201.69189484717,25.01001148036879
410180301,1642.9556113909118,1537.26169713615,-6.433157020309411
410180302,1968.694513913492,1928.33078937649,-2.0502787127071653
410180901,2582.678742482435,2509.18819903404,-2.845516255643832
411940103,2306.28488780746,2389.43168088884,3.6052264627387975
411940104,2109.1830913718227,2223.7741910614,5.432961233111655
411940106,1537.157687946795,1594.11017190419,3.7050514988782535
411940107,1160.8176127117283,1239.6740290195,6.793178828804902
411940109,1895.895853986573,1943.89197628031,2.531580107251874
412690102,3140.939403232868,2821.81422332721,-10.160182637627212
412690103,2182.094406232497,2203.90913870473,0.9997153381597901
412690105,3255.505972279534,2961.91741921183,-9.018215772528004
412690107,1544.7958727336472,1472.50826653022,-4.679427714647389
412690108,3273.3286335222883,3073.44399605172,-6.106464087459528
420440101,1862.254544981177,1687.77595811183,-9.369212567614415
420440102,2115.159480616675,1963.57881886167,-7.166393983247621
420440103,3025.0304643782365,3027.31201855218,0.07542251890717555
420440201,1478.882712040086,1552.10041584301,4.950879688215548
420440203,2179.6134578161927,2167.71247249917,-0.5460135729271287
421470101,2067.548873097445,2157.18994497485,4.335620455883671
421470102,1919.3041151242455,1913.15103541708,-0.32058909573937644
421470201,3448.002405569251,3093.81738661518,-10.27218015805289
421470202,2514.269589697104,2776.72233687884,10.43852847988962
421470301,3275.2210065782438,3454.36878019559,5.4697919089285785
421860101,2149.8941410420725,2439.79918141036,13.484619304454103
421860102,2493.703904667137,2593.96658954992,4.020633111057603
421860106,3801.9799005465584,4333.82781591646,13.988709285218604
421870302,2024.033162457646,1835.03146063276,-9.337875748804148
421870701,3188.1700100840367,2999.74031910984,-5.910277381011742
421870702,2530.1169342391468,2370.66606251663,-6.302114719075879
421870801,2385.1373230244376,2196.67370549615,-7.901583515087052
421870802,1976.0882446640287,1893.63684641218,-4.172455277464948
422070103,3217.188328131525,3074.42313209714,-4.437576587793357
422070104,1607.0909039528606,1600.06008601389,-0.43748725860356386
422070105,2669.740588478321,2613.4981249064,-2.1066639888026706
422070302,1784.043799225527,1708.72307899986,-4.221909812884894
422070303,1828.495971233613,1715.37747570396,-6.186423011549569
422180502,3121.0580176749377,3046.25534929284,-2.3967086788672542
422180602,1572.107611246466,1192.33980400775,-24.156603817827204
422180603,1914.8587415132408,2415.78813592348,26.160122600708036
422181001,2675.334869284467,2459.96758303263,-8.05010575402989
422181301,1500.0510665915165,1328.1953202425,-11.45665972155967
422181304,1975.041329929752,1833.18900060037,-7.182246122131907
422181801,1918.2417522927667,1390.45002619218,-27.51434877641188
422181803,1478.015164751319,1217.6517490346,-17.615747248474676
422181804,2482.15457728742,2257.08824379702,-9.06737781562178
431570101,2530.5621721673883,2400.31190634812,-5.147088155028845
431570105,2072.4365268505508,2135.74403857248,3.0547382707125204
431570106,2777.072198482503,3228.40162393684,16.25198746006533
431570107,3509.733408110246,3910.65768534259,11.423211697671775
431570108,2582.092647834382,2520.31646837201,-2.3924850068483883
440360101,3043.3748519517185,3077.64246689561,1.125974177052691
440360103,3728.414017507406,3921.6480985082,5.182742047783062
440360104,2402.0609052911573,2458.56103904698,2.352152421754461
441090202,3369.083262746876,3393.19828670611,0.715774057171048
441090203,4119.747807928562,4442.12633787096,7.825200594123061
441090204,2535.8712990530407,2732.93223612826,7.770936054554767
441090804,1994.2764194275471,2376.53204916095,19.167635239007062
441090905,2839.744977602982,3158.33629282831,11.219011486526153
441091006,3745.792190057458,3880.47264956194,3.595513383309612
441140101,1623.2988274062052,1462.69316893732,-9.89378269468164
441140102,1896.0021814683664,1767.16675980344,-6.795109358215468
441140103,2486.585915309661,2711.29150202286,9.036711152014076
441140106,3129.66418151875,3254.64613787053,3.9934622088152905
441140107,2142.296777860799,2435.16837593941,13.670916238368203
441430201,3461.198856327854,3358.3395168965,-2.971783584271792
441430301,3851.3990349778055,4993.64972840367,29.65807186043623
441430601,2538.652859359868,3273.64680984062,28.952125052106716
441430701,3055.3144605767966,3188.84817022564,4.370538986145278
441430702,3064.74236340106,3335.61691339647,8.838411777452325
441620401,1626.6413037215275,1499.25457679514,-7.831273350488788
441620501,1776.586543699007,1581.76940683821,-10.96581180082401
441620502,2266.474891775202,1955.86741977485,-13.704430308383909
441620505,1626.3834359546595,1481.07460863864,-8.934475358249427
441620603,1640.7263397631432,2141.65944525427,30.531179597168045
441840112,2210.102462756533,2327.3109871813,5.30330726289403
441840116,1950.0095974626624,2016.49316134183,3.4093967519788437
441840119,1523.844433476287,1409.36024867761,-7.512852511952861
441840122,2110.7412974735707,2505.79754140547,18.71646915729357
441840124,2384.175733781092,2408.85755832488,1.0352351210556554
450680102,2840.508905560666,2838.68959827952,-0.06404863852333964
450680103,3192.290758173235,3149.40730190243,-1.3433443103830878
450680104,1898.3105349408315,2004.38162877221,5.587657650263456
450680105,1597.9662435282592,1792.0937872838,12.148413306085448
451470102,1530.3538169715075,1523.72905284183,-0.43289101227502735
451470301,2053.07796062065,2031.44560838852,-1.0536546905208888
451470302,2676.332360305635,2917.66491483723,9.017286421931336
451470303,1938.461550859456,1835.73977128205,-5.299139388751984
451470401,4477.33779167595,4665.1079658008,4.193790660019969
451550101,2279.795804887154,2312.15417091952,1.419353696633685
451550201,3162.589029840767,2875.80727624091,-9.067942464035427
451550202,1737.8224747341012,1685.31324229601,-3.0215533060202526
451550301,1593.1738971448654,1444.28864014639,-9.345198114612185
451550302,3016.336978569905,2759.93888903589,-8.500313173085116
452080101,2094.602733347512,2232.91876932496,6.60344960766841
452080103,2901.908960126464,2982.16589512163,2.7656599878884025
452080104,1971.2993168275327,2397.59678305239,21.625202351863535
452080106,1757.3448289862438,1887.1313125812,7.385373744197143
452080107,2156.1842787513337,2018.51604422817,-6.384808380241447
452340102,2006.3865099883649,2063.32574234176,2.8378994809791225
452340602,2114.9777144337645,2256.97170071197,6.71373439583598
452340604,1861.9033856311376,1705.66031676723,-8.391577676354311
452340803,2750.750815423483,2367.6922135254,-13.925601684829836
452341801,3005.2028278362973,2862.84723092435,-4.7369713482680815
452341901,1094.5735815167673,1531.34168445312,39.90303715636152
452341902,2779.346415611736,2570.68281309924,-7.5076500482423425
452342001,2267.912036951126,1850.87691660458,-18.388505089782427
452342002,1859.419087935897,2155.84918630321,15.94208106663968
452840101,3344.419273549103,3521.90137177885,5.306813641263419
452840102,2271.053552655191,3109.55248679141,36.92114319170905
452840201,3142.594608312881,3109.57585904204,-1.050684335278207
452840202,2836.6449150989074,2675.24406092103,-5.689850475072589
452840203,2343.611177642441,2476.44768659362,5.6680267707549525
452850103,2288.512597786114,2260.43136858037,-1.2270515457467601
452850104,2571.0673343390167,2498.55809956748,-2.820199759185915
452850105,2149.133787217058,2084.82546200688,-2.992290456400648
452850106,2399.9395965810577,2205.96603131123,-8.082435305711922
452850107,3505.1963186617263,3585.88092791871,2.301857069386304
460420103,1820.9774162873537,1789.36671941098,-1.7359192153421743
460420104,3287.4577244795382,3033.24916592534,-7.7326791660703
460420201,2258.810112194118,2689.80533866427,19.080631175831787
460420401,1942.464522476433,1805.59984025428,-7.045929572379805
460420501,3007.2649627185583,3020.8355475055,0.45126003046549457
470010104,1890.399517360224,2103.59174152266,11.277627940793167
470010108,1940.6592357294517,2093.16901692969,7.858658459578205
470010112,1946.2397815153515,1759.30830305184,-9.604750670442353
470010113,2257.169920820045,1952.00517828528,-13.51979484220206
470010115,2273.0098560432853,2261.15146708441,-0.5217042472274058
471570101,2180.5419962793294,2174.3022966633,-0.2861536089044159
471570103,2168.911837316147,1995.71335593415,-7.9855012270261705
471570105,2131.8823328412213,2248.64711994838,5.4770746634755785
471570106,2124.498367393216,2073.48389880102,-2.401247719234134
471570107,2698.451016432172,2408.33577237013,-10.751176963946719
473230101,2316.761493538747,2100.95808153191,-9.31487391381005
473230102,1881.6679386140036,1610.69722828113,-14.400559459628393
473230103,3833.9922304623656,3676.29925391305,-4.113022851126081
473230201,2484.884158868966,2371.2287591332,-4.573871153313558
473230301,2467.7195560886976,2222.30177560664,-9.945124431847574
490070203,3674.811527359431,3347.52944753913,-8.906091574592178
490070502,2500.341399591858,2773.80954906365,10.937232392201768
490070504,2174.05967072452,2280.29678996655,4.8865778926217684
490070803,1788.466655516682,1976.9707928929,10.53998612692948
490070805,2948.0421110323105,2510.73599580436,-14.833781159076453
490070806,2020.200258243903,2197.3478780192,8.768814826768011
490071106,3188.25308273947,3630.24663934667,13.863189186581826
490071107,3064.032738419762,3105.08636939265,1.3398561463824565
490071113,1812.536806786431,1911.6189361784,5.466489233266292
490990201,1510.2179230631743,1787.36486231116,18.351453456852695
490990402,2118.462608612583,2041.84146744308,-3.6168276399121124
490990603,1823.7807594372723,1731.79479606643,-5.043696337668601
490990801,2143.638508465845,2188.620570736,2.0983977518834296
490991002,4228.688840631008,4343.05685756627,2.7045739529559576
493280101,3889.589212734565,3815.93977271515,-1.8935017553598166
493280103,2423.767669024878,2345.1849744756,-3.2421710856838537
493280104,3485.7435614973447,3240.29362966415,-7.0415372646563394
493280105,2432.525027065989,2546.88538831447,4.701302555000564
493280110,1575.9345718110126,1550.61103320006,-1.6068902265308882
493530101,3291.166190337113,3333.32601943402,1.2809997021933528
493530102,2651.7283300238364,2692.78091382646,1.5481444059638916
493530110,2870.0149453341837,3026.65399951839,5.457778344982356
501290101,2654.273317984375,2232.50309422364,-15.890233341946203
501290102,2279.8436334972303,2268.01664431761,-0.5187631733093001
501290301,1155.7005014894262,1307.73542904279,13.155218619134157
501290302,1549.9623165095816,1532.69729883043,-1.1138991893706929
501290402,2035.301319206783,1884.91029520492,-7.3891282132355185
505020103,2189.9848706740163,2111.83816088135,-3.5683675645035273
505020201,4238.9006100560455,4518.96365974858,6.606973728710086
505020202,3760.1898888023857,3501.00214488123,-6.892942951976999
505020301,1818.0603426378848,1945.62863409429,7.016724828358112
505020302,2015.1449422124977,2044.0994952905,1.4368471702195462
511080202,2125.2485693627145,2108.42497717756,-0.7916058586125541
511080302,1261.142342759358,1207.65006498043,-4.241573370844698
511080303,2026.1532551018784,1948.83847026148,-3.815840911624957
511080502,2271.168268107805,2051.36702926251,-9.677893176467256
511080503,1656.5805588167864,1493.96979069407,-9.816049527881765
512300201,2155.264546117788,2114.84178294671,-1.8755360331004667
512300301,2428.0820948549685,2405.07815095634,-0.9474121137573288
512300401,2311.73017878316,2266.62482160386,-1.951151461934142
512300601,1447.7352782989994,1465.86262009323,1.2521171560818
512300602,2471.70803596024,2420.71712323349,-2.0629828436407815
514542101,2333.472726180928,2653.02205314178,13.69415306961146
514543101,2171.4990307327253,2196.09093596229,1.1324852040696998
514543102,2880.192421657073,2895.3918763006,0.5277235829536098
514543501,1569.9633077778549,1490.29370083492,-5.074615855557818
514543602,3393.118532623341,3123.34361209633,-7.950648288093786
514543603,3253.9045866702595,3147.21276250105,-3.2788860683339194
514544601,1669.6433437627047,1928.65331891052,15.512892385993716
514544602,2601.969164684086,2487.33612184606,-4.405626492193426
514544702,1990.390940312114,2015.78068002243,1.2756157193086315
514544703,1923.9590215200296,1792.77648884832,-6.8183641753486235
516490102,1088.0895198336823,988.302359276529,-9.170859450278135
516490201,3379.7413787084124,2988.83096283136,-11.56628191552459
516490202,1462.3466573332068,1464.72840777954,0.16287180843128635
516490301,1789.12308567969,1435.29134192372,-19.77682511550337
516490303,1372.818077059719,1214.51533201901,-11.5312252720156
521210103,2105.4591253235885,1917.98044997547,-8.904408216393412
521210203,1738.458431807056,1461.74836970041,-15.916978919019497
521210204,1454.7743071067264,1434.91197138693,-1.3653207664423794
521210302,1668.9726903994042,1609.08520873951,-3.58828409861891
521210303,1631.6629356065669,1597.74554745925,-2.078700656070742
524480201,1881.8424253417504,1765.96202120117,-6.157816540858141
524480203,3062.8141026661174,2384.2608440481,-22.154568833523093
524480204,2480.6480205324715,2754.26499399829,11.030060339115998
524480301,2722.9632891196256,2831.39097912519,3.9819739927753783
524480402,2153.919166010178,2034.19330536197,-5.55851224769881
531300102,2285.966003684,2187.86427354933,-4.291478087450651
531300109,2241.4521954691063,2357.27726648644,5.167412057748266
531300113,2249.2198556128533,2260.87426118497,0.5181532406906886
531300115,1669.2409407882142,1649.36391810269,-1.1907821213717806
531300117,1734.1435300048847,1810.13764209403,4.382227351673218
543040103,2668.260534539868,2670.28999292554,0.07605922882722993
543040104,2442.4952172992957,2577.21015498377,5.5154637245689475
543040105,1736.888621566267,1643.77699889765,-5.360828639930415
543040107,1935.2306039442997,1933.81816573144,-0.07298552482483123
543040108,2292.43947043503,2101.05488481065,-8.348512058556622
543230101,2370.770177638509,2625.69440109081,10.752802015850715
543230103,1899.1414084057687,1989.5331035254,4.759608458830367
543230105,1311.5821015362924,1336.87969570508,1.9287846440688483
543230106,2829.05554349869,2944.1574236219,4.068562046712709
543230107,2052.570256931569,2030.35534868366,-1.0822970942353294
543290102,2754.476117574411,2446.58409736492,-11.177879461181185
543290103,1898.6648496874868,1777.98753231571,-6.355904118182831
543290104,2155.9384113934466,2007.61420660313,-6.879797864654691
543290105,3874.121671470117,3585.53309835433,-7.449135509630911
543290106,2271.417407752413,2053.75635096073,-9.582609345547844
543950101,2878.636903716285,2957.83204596415,2.7511334321332903
543950102,1756.1888419768031,1735.01545254833,-1.205644229275482
543950801,3050.38124296911,3045.08069906736,-0.1737666042225916
543950802,2835.45704887759,2926.49296437441,3.210625797800626
543950803,2783.3933912281595,2559.49973920018,-8.0439097374298
543950901,1864.658084233937,1927.81643860565,3.3871279086353567
544310102,1505.369730933077,1507.55978410023,0.1454827423556182
544310103,1879.88105485854,1865.70493516196,-0.7540966307385211
544310104,2273.295837046516,2275.13039912644,0.08070054279900596
544310105,2662.2264236514666,2263.77918935004,-14.966692192729536
544310106,3480.9496539325,3363.0149865994,-3.3880026733471125
545280101,3777.872321038983,3473.36359679676,-8.060323334550324
545280102,3033.2971872202,3040.022559281,0.22171820450482826
545280103,2585.567337423532,2466.95140165232,-4.587617350140672
545280104,1876.7358034205768,1918.98250021495,2.2510732047299253
545280107,1695.0153735207016,1432.35078378574,-15.496295422346718
550290102,3250.776515233117,3095.96636156824,-4.76225150942976
550290103,2827.2473918810224,2649.3109848492,-6.293627064359509
550290104,1977.88028937538,1797.49351203955,-9.120207037039464
550290105,3278.1085362159583,2951.31119183063,-9.96908249909756
550290106,2214.59647518823,2209.2022649929,-0.24357530844854036
555450103,2177.8095796897483,2293.16344042134,5.296783603460176
555450104,2627.41671231402,2614.66010835269,-0.4855188711232361
555450105,3246.178552599525,3086.260683151,-4.926342370183656
555450107,1979.8912238794533,1933.26130104583,-2.3551759950860007
555450108,2004.869300570739,2110.96467913133,5.291885038610156
560070101,4318.017815241023,4537.3127906339,5.078602839915258
560070102,2566.665591030914,2375.95816833722,-7.43016243955239
560070103,1114.186936826145,1501.04000425312,34.72066083712653
560070104,2227.726915319475,2700.44858698712,21.219911130797307
560070105,2719.402741582443,2830.24044978864,4.0758107106158015
560830101,4462.564937164666,4402.60528142222,-1.3436141901957743
560830102,3732.42330701458,4038.82550437575,8.209202766077706
560830103,3381.083703062831,3258.52535125385,-3.624824540663052
560830105,3689.5670157190616,3719.67949934568,0.8161522340786043
560980103,2015.4286156939063,2254.98309680747,11.886031549228825
560980106,1949.717650529392,1951.82055619653,0.10785693336505808
560980107,1400.8478030209665,1532.66597658681,9.409885448053256
560980108,1673.4895073524465,1760.90121538344,5.223319754737132
560980109,2622.323296423496,2554.67190116306,-2.5798266503868406
561210401,2906.945946651542,2990.15951393019,2.8625770415339202
561210501,1582.3754982477385,1455.96628378679,-7.988572535465144
561210602,2962.0869530011787,2992.47320025031,1.025839137448159
561210702,1607.5833571602725,1458.78190692948,-9.256219876127847
561210906,1994.7132118336915,1636.32371067681,-17.966968836959918
562600108,2505.193753960983,2480.44879120764,-0.9877464652870982
562600110,2190.452195024247,2293.11317457006,4.686748233036719
562600119,2378.554331493291,2298.94781975935,-3.3468443701247352
562600123,1335.7284782933436,1351.79287847681,1.2026695877587201
562600124,2932.647714998897,2557.92741499756,-12.777542221823868
571600103,1871.5142067728275,1851.69739258553,-1.0588652822181355
571600106,3852.305813870002,3911.88371583748,1.5465517237227333
571600107,3099.828713944427,3071.41257350361,-0.9167003426024278
571600108,1645.173441837566,1607.20044266915,-2.308145646090798
572060101,2464.42873933086,2590.362246627,5.110048640738274
572060102,1210.2809814708307,1318.55233179304,8.945968083430444
572060106,1686.759633839839,1656.37789927849,-1.8011893308227944
572060107,2188.372699029264,2059.98507868368,-5.866807806665431
572060108,2475.664421928586,2685.34439148966,8.469644258074771
572270101,2168.541128648446,2091.9862244255,-3.530249125164575
572270102,1259.0077495872515,1464.4551496398,16.3181997982063
572270103,2535.3379983740265,2682.50621114821,5.804678227067384
572270109,2530.096991782593,2541.29946593761,0.4427685654503133
572270110,2153.627348192361,2244.38902637779,4.214363188766601
572400103,1848.871299212235,1991.73477961698,7.727064640227588
572400104,3225.4713130400974,2993.4099996574,-7.19464818814256
572400105,2426.3237020461297,2314.8786159236,-4.59316644471418
572400106,1600.452356632275,1572.03592573139,-1.7755249497510617
574630203,2227.475759679532,2078.82194626375,-6.673644495110875
574630501,3009.895995005644,3104.85933023545,3.1550370972080133
574630806,2354.980417267212,2290.45293921362,-2.7400430840300416
574631002,3031.8461494849357,2453.05443373074,-19.090405225625428
574631004,1669.6436498000246,2061.98571425543,23.498550993345013
574631005,1605.0200835847909,1622.0393494627,1.060377128733303
576060101,1344.4847238682162,1242.882972363,-7.556928665793827
576060102,2889.4097307653183,2721.00154533102,-5.8284632892716015
576060103,2126.6834135540694,2154.41559444259,1.3040107762055442
576060104,3566.132674083798,3397.4965719103,-4.72882300198838
576060105,3975.284437201968,3981.59720264132,0.15880034596456039
576300101,3421.2577765868,3333.65273391333,-2.560609237719258
576300103,1802.80922078324,1980.35491739479,9.848279816009263
576300104,1631.4888301922792,1504.74505437609,-7.768595988564131
576300105,2694.7037736234406,2662.54368364237,-1.1934554846385392
576300106,2710.365480273669,2771.32513562935,2.249130451201209
576310102,2131.381750075725,2029.27926051503,-4.790436511763662
576310104,2337.62157180895,1998.49012079985,-14.507542841789656
576310105,2596.2822904988134,2504.493420311,-3.5353963828863244
576310108,1857.5911848633664,1718.88680230347,-7.466894959996207
576310110,1738.2359479949664,1657.4049710413,-4.650172897810789
576720104,2117.784625830305,2001.00827154787,-5.514080745422878
576720106,2611.89982958988,2287.97168056617,-12.402012717102284
576720108,3540.249651739485,3581.66006346916,1.169703151000312
576720110,1900.9073408966,1609.23015522921,-15.34410328121596
576720121,1881.798672201984,1797.91873659177,-4.457434094799407
577570103,2240.618764611898,2237.41015815858,-0.14320180228757362
577570104,2662.4366759743866,3070.82880853011,15.339036463891187
577570105,2475.106954479654,2673.23194133599,8.00470405926308
577570106,2119.9416893420653,2018.55038206452,-4.7827403832514275
577570107,5460.78342886658,5379.01638383989,-1.4973500797423323
580860101,2930.117490687413,2471.5416222235,-15.650425961463066
580860102,2989.945182365576,2845.68384475838,-4.824882357644422
580860104,1584.711755097148,1691.99154165377,6.769671911094344
580860105,1714.2799241260554,1729.57222408359,0.892053843851115
581940102,2377.4371369463133,2194.91965998635,-7.6770684752740515
581940104,2406.2597871841717,2447.27367530109,1.7044663396429405
581940107,2093.78214247585,2277.73764463409,8.785799555092044
581940108,1947.7591295196444,1710.1197290259,-12.200656482218674
581940116,2378.919529023932,2134.90188036597,-10.257499073879217
590080101,2454.574863028704,2521.1759451226,2.7133449094201456
590080102,2951.042599597531,2809.65232608826,-4.791197305269468
590080103,2508.63446434385,2388.74930048441,-4.778901253387547
590080104,2621.748073029916,2426.42242830473,-7.45020647614899
590090103,2555.14354663012,2479.49944569284,-2.9604638470133837
590090502,2834.646447146378,2778.44908346756,-1.9825175635357128
590090603,2485.7498578316386,2617.03230921996,5.281402349262998
590090704,2007.974084052636,1722.55989152194,-14.214037661016665
590090705,1686.772756674758,1627.56172134628,-3.5103148953629426
590140101,1883.9340083882585,2053.83553444824,9.018443602774372
590140102,2921.286937299773,2748.85381409744,-5.902642462151208
590140103,1145.0239416948002,1291.76478484063,12.81552619141153
590140104,2253.520613553984,2194.06386194533,-2.6383939534897816
590140105,2717.3432592476333,2762.87884176579,1.6757390647350379
590170102,2741.610872701709,2652.09871809855,-3.2649474618894336
